[2026-02-21 04:38:13] USER=admin | ACAO=LOGIN_OK |  | IP=45.164.118.25
[2026-02-21 08:07:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:08:31] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:08:32] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:08:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:09:32] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:09:33] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:09:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:10:33] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:10:34] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:10:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:11:34] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:11:35] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:11:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:12:35] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:12:35] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:12:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:13:36] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:13:36] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:13:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:14:37] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:14:38] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:14:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:15:38] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:15:39] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:15:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:16:39] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:16:40] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:16:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:17:40] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:17:41] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:17:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:18:41] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:18:42] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:18:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:19:42] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:19:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:19:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:20:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:20:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:20:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:21:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:21:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:21:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:22:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:22:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:22:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:23:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:23:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:23:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:24:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:24:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:24:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:25:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:25:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:25:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:26:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:26:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:26:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:27:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:27:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:27:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:28:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:28:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:28:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:29:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:29:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:29:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:30:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:30:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:30:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:31:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:31:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:31:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:32:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:32:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:32:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:33:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:33:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:33:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:34:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:34:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:34:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:35:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:35:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:35:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:36:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:36:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:36:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:37:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:37:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:37:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:38:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:38:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:38:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:39:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:39:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:39:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:40:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:40:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:40:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:41:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:41:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 08:41:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 11:56:22] USER=admin | ACAO=LOGIN_OK |  | IP=45.164.118.25
[2026-02-21 11:56:31] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 11:56:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 11:57:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 11:58:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 11:59:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:00:51] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:01:45] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:02:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:02:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:03:13] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:03:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:03:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:04:27] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:04:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:04:57] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:05:11] USER=admin | ACAO=WEBHOOK_GET | token=a92dcc47 | IP=45.164.118.25
[2026-02-21 12:05:28] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:05:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:05:48] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:06:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:07:10] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:07:16] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:07:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:07:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:08:17] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:08:41] USER=admin | ACAO=RECONECTAR | token=de642720 | IP=45.164.118.25
[2026-02-21 12:08:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:08:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:09:17] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:09:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:09:47] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:10:05] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:10:22] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:10:37] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:10:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:11:06] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:11:21] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:11:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:11:51] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:12:20] USER=admin | ACAO=WEBHOOK_GET | token=eb5cf720 | IP=45.164.118.25
[2026-02-21 12:12:20] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:12:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:12:51] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:13:21] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:13:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:14:08] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:14:39] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:14:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:15:01] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:15:13] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:15:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:16:11] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:16:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:17:13] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:17:34] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:20:21] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:23:17] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:24:57] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:25:15] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:25:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:25:56] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:26:05] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:26:28] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:26:59] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:30:13] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:31:33] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:31:36] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:32:01] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:33:36] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:33:41] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:34:05] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:34:32] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:35:36] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:35:49] USER=admin | ACAO=RECONECTAR | token=de642720 | IP=45.164.118.25
[2026-02-21 12:36:07] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:44:54] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:45:25] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:45:54] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:46:24] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:46:49] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:46:55] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:47:22] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:47:37] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:47:41] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:47:53] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:47:54] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:48:01] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:48:04] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:48:12] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:48:23] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:48:24] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:48:31] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:49:05] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:49:12] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:49:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:50:13] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:50:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:51:13] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:51:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:52:13] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:52:31] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:52:45] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:52:52] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:52:58] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:53:17] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:53:23] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:53:30] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:58:00] USER=admin | ACAO=LOGIN_OK |  | IP=45.164.118.25
[2026-02-21 12:58:01] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:58:32] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:59:02] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 12:59:32] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:00:02] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:00:08] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:03:37] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:03:43] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:04:14] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:04:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:05:14] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:05:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:06:14] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:06:44] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:06:47] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:06:50] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:07:20] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:07:50] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:08:20] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:08:52] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:09:20] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:09:31] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:09:40] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:09:45] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:10:16] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:10:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:11:16] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:11:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:12:16] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:12:46] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:13:16] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:14:17] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:15:20] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:15:55] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
[2026-02-21 13:15:56] USER=admin | ACAO=LOGOUT |  | IP=45.164.118.25
[2026-02-21 13:16:04] USER=admin | ACAO=LOGIN_FALHOU | senha incorreta | IP=45.164.118.25
[2026-02-21 13:16:07] USER=admin | ACAO=LOGIN_OK |  | IP=45.164.118.25
[2026-02-21 13:16:08] USER=admin | ACAO=LISTAR_INSTANCIAS | total=32 | IP=45.164.118.25
